,receiver,transmitter,timestamp
70,67fc9f16-ec7c-493a-af88-2005f36fd7a9,32a4f67d-2ac0-42ba-af9a-509699c2ee85,2025-08-20 14:45:41.784983+00:00
71,32a4f67d-2ac0-42ba-af9a-509699c2ee85,e2966cd5-d560-428e-b668-e59e7afd642c,2025-08-20 14:45:42.057808+00:00
72,384fddee-c6db-49b7-b157-ad381f1f1f71,f0e92dc9-6588-4b4c-a492-ed0444905afe,2025-08-20 14:45:42.112848+00:00
73,f0e92dc9-6588-4b4c-a492-ed0444905afe,e2966cd5-d560-428e-b668-e59e7afd642c,2025-08-20 14:45:43.001166+00:00
74,d767775e-73ba-418d-8ad1-8e9ebe3b0944,eace0a2a-baf9-4fe8-bb72-2f6abbb3a5a7,2025-08-20 14:45:43.693457+00:00
75,a7640665-6834-400c-8840-21aef9f5ce43,73699faf-211b-401b-a742-1888fa759288,2025-08-20 14:45:44.236203+00:00
76,e2966cd5-d560-428e-b668-e59e7afd642c,38d52f51-3b98-4368-9273-93ad0400654d,2025-08-20 14:45:48.845974+00:00
77,e2966cd5-d560-428e-b668-e59e7afd642c,32a4f67d-2ac0-42ba-af9a-509699c2ee85,2025-08-20 14:45:48.891206+00:00
78,32a4f67d-2ac0-42ba-af9a-509699c2ee85,38d52f51-3b98-4368-9273-93ad0400654d,2025-08-20 14:45:50.095069+00:00
79,bd3dafc5-c1ec-49e7-86b8-9fa6d0176267,b9b1e446-9a37-4bcc-8a33-1566a80cfb4c,2025-08-20 14:45:52.105208+00:00
80,bd3dafc5-c1ec-49e7-86b8-9fa6d0176267,0393d7a2-c522-4e28-96c7-81bc8ca16684,2025-08-20 14:45:52.153256+00:00
81,b9132dcf-228b-4e59-9c21-cd5c7fec09a5,b9b1e446-9a37-4bcc-8a33-1566a80cfb4c,2025-08-20 14:45:52.684882+00:00
82,b9132dcf-228b-4e59-9c21-cd5c7fec09a5,0b22d42e-928b-4e23-9337-72da5fa3fffc,2025-08-20 14:45:52.730441+00:00
83,b9132dcf-228b-4e59-9c21-cd5c7fec09a5,0393d7a2-c522-4e28-96c7-81bc8ca16684,2025-08-20 14:45:52.773393+00:00
84,eace0a2a-baf9-4fe8-bb72-2f6abbb3a5a7,0393d7a2-c522-4e28-96c7-81bc8ca16684,2025-08-20 14:45:53.705013+00:00
85,ad3f2c2a-737f-4a0d-8fed-abe349c2bea9,d1ac7674-a809-41d1-9edf-c0092b80b3a8,2025-08-20 14:45:54.815016+00:00
86,739fe9d4-1cd6-46be-bd74-d30190854ad9,38d52f51-3b98-4368-9273-93ad0400654d,2025-08-20 14:45:55.831897+00:00
87,739fe9d4-1cd6-46be-bd74-d30190854ad9,35f25ebe-c1f8-468f-b4b3-29f565a48f63,2025-08-20 14:45:55.883632+00:00
88,9e25d789-19a9-4d13-9052-5ff180c0cf28,0969e43b-7f13-48b3-8c81-4563544bc03a,2025-08-20 14:45:58.235355+00:00
89,f7c471a9-5808-48aa-94d3-8c316ca7eb35,cc0089ee-c4f1-4029-8e57-50e3700eaa74,2025-08-20 14:45:58.702370+00:00
90,999a3e16-ffe6-40c3-b5cb-9ded8ce43385,59cf03c0-a111-4014-a007-9e3cad1a6a56,2025-08-20 14:46:00.824845+00:00
91,999a3e16-ffe6-40c3-b5cb-9ded8ce43385,a493fd18-6673-449e-9839-2b90cda666d6,2025-08-20 14:46:00.870042+00:00
92,999a3e16-ffe6-40c3-b5cb-9ded8ce43385,14c48987-cb9d-4103-8b0e-49a9628ae5d8,2025-08-20 14:46:00.912250+00:00
93,fa9330ee-ef56-4abe-a3c2-2fd9ae606b65,9ff9f884-90bd-4ce8-ac99-be658cd8cdd3,2025-08-20 14:46:03.096961+00:00
94,0393d7a2-c522-4e28-96c7-81bc8ca16684,f0706da9-580a-487e-85ae-0a0182fa1f11,2025-08-20 14:46:03.760427+00:00
95,59cf03c0-a111-4014-a007-9e3cad1a6a56,a493fd18-6673-449e-9839-2b90cda666d6,2025-08-20 14:46:04.053603+00:00
96,3ed589b9-4d20-4ab1-9999-96e748c115ce,a493fd18-6673-449e-9839-2b90cda666d6,2025-08-20 14:46:04.359345+00:00
97,3ed589b9-4d20-4ab1-9999-96e748c115ce,31b4f913-d29c-49ac-be06-0c6fdf7dd1c2,2025-08-20 14:46:04.406742+00:00
98,9964fb6d-e01e-4e56-a614-f5a399d47371,fa9330ee-ef56-4abe-a3c2-2fd9ae606b65,2025-08-20 14:46:04.726669+00:00
99,9964fb6d-e01e-4e56-a614-f5a399d47371,47a44e06-aead-43a4-bf8e-9b8c04db5c9b,2025-08-20 14:46:04.776803+00:00
100,9964fb6d-e01e-4e56-a614-f5a399d47371,0294ac56-2e96-4883-be95-280235ac60da,2025-08-20 14:46:04.822928+00:00
101,f0e92dc9-6588-4b4c-a492-ed0444905afe,3ac4dac1-1e30-47f9-88a1-06159ce9b1eb,2025-08-20 14:46:05.047884+00:00
102,14c48987-cb9d-4103-8b0e-49a9628ae5d8,59cf03c0-a111-4014-a007-9e3cad1a6a56,2025-08-20 14:46:05.095273+00:00
103,14c48987-cb9d-4103-8b0e-49a9628ae5d8,a493fd18-6673-449e-9839-2b90cda666d6,2025-08-20 14:46:05.142656+00:00
104,18f56d23-497b-4c0a-9016-2bbd78cea402,bd3dafc5-c1ec-49e7-86b8-9fa6d0176267,2025-08-20 14:46:05.243958+00:00
105,18f56d23-497b-4c0a-9016-2bbd78cea402,3ac4dac1-1e30-47f9-88a1-06159ce9b1eb,2025-08-20 14:46:05.289575+00:00
106,f0706da9-580a-487e-85ae-0a0182fa1f11,bd3dafc5-c1ec-49e7-86b8-9fa6d0176267,2025-08-20 14:46:07.040148+00:00
107,f0706da9-580a-487e-85ae-0a0182fa1f11,3ac4dac1-1e30-47f9-88a1-06159ce9b1eb,2025-08-20 14:46:07.090486+00:00
108,ffb0cfc5-a935-475a-9770-7c080c2bc03a,f7c471a9-5808-48aa-94d3-8c316ca7eb35,2025-08-20 14:46:07.698487+00:00
109,b9b1e446-9a37-4bcc-8a33-1566a80cfb4c,bd3dafc5-c1ec-49e7-86b8-9fa6d0176267,2025-08-20 14:46:07.824314+00:00
110,b9b1e446-9a37-4bcc-8a33-1566a80cfb4c,0393d7a2-c522-4e28-96c7-81bc8ca16684,2025-08-20 14:46:07.870450+00:00
111,b9b1e446-9a37-4bcc-8a33-1566a80cfb4c,3ac4dac1-1e30-47f9-88a1-06159ce9b1eb,2025-08-20 14:46:07.916007+00:00
112,b9b1e446-9a37-4bcc-8a33-1566a80cfb4c,18f56d23-497b-4c0a-9016-2bbd78cea402,2025-08-20 14:46:07.962888+00:00
113,47a44e06-aead-43a4-bf8e-9b8c04db5c9b,0294ac56-2e96-4883-be95-280235ac60da,2025-08-20 14:46:08.076372+00:00
114,47a44e06-aead-43a4-bf8e-9b8c04db5c9b,fa9330ee-ef56-4abe-a3c2-2fd9ae606b65,2025-08-20 14:46:08.126869+00:00
115,38f3c400-9651-4e0c-b2da-2ba8d49db0c3,ad3f2c2a-737f-4a0d-8fed-abe349c2bea9,2025-08-20 14:46:08.848582+00:00
116,38f3c400-9651-4e0c-b2da-2ba8d49db0c3,dfc86a6f-8b87-4a57-9929-28b242cd0e17,2025-08-20 14:46:08.896330+00:00
117,9ff9f884-90bd-4ce8-ac99-be658cd8cdd3,31b4f913-d29c-49ac-be06-0c6fdf7dd1c2,2025-08-20 14:46:11.708940+00:00
118,9ff9f884-90bd-4ce8-ac99-be658cd8cdd3,18f56d23-497b-4c0a-9016-2bbd78cea402,2025-08-20 14:46:11.756286+00:00
119,009db65d-6364-4aad-b705-fd5c0379153a,d767775e-73ba-418d-8ad1-8e9ebe3b0944,2025-08-20 14:46:11.805490+00:00
120,f77cf15f-7e97-41e5-aba9-50e4623effe7,18f56d23-497b-4c0a-9016-2bbd78cea402,2025-08-20 14:46:11.966145+00:00
121,0294ac56-2e96-4883-be95-280235ac60da,a493fd18-6673-449e-9839-2b90cda666d6,2025-08-20 14:46:14.227279+00:00
122,e764bbca-80f9-4723-a306-d19af8dfd10f,99414a76-681e-485e-bd51-0891cb99fb43,2025-08-20 14:46:14.855859+00:00
123,e764bbca-80f9-4723-a306-d19af8dfd10f,ac2797eb-0573-4b75-97bb-0a4d95a629a1,2025-08-20 14:46:14.900380+00:00
124,3ac4dac1-1e30-47f9-88a1-06159ce9b1eb,b6a459ac-471b-46fc-a28f-9dd24e9a9df9,2025-08-20 14:46:15.957869+00:00
125,0393d7a2-c522-4e28-96c7-81bc8ca16684,b6a459ac-471b-46fc-a28f-9dd24e9a9df9,2025-08-20 14:46:16.008524+00:00
126,67fc9f16-ec7c-493a-af88-2005f36fd7a9,38d52f51-3b98-4368-9273-93ad0400654d,2025-08-20 14:46:16.735215+00:00
127,67fc9f16-ec7c-493a-af88-2005f36fd7a9,3ed589b9-4d20-4ab1-9999-96e748c115ce,2025-08-20 14:46:16.785281+00:00
128,67fc9f16-ec7c-493a-af88-2005f36fd7a9,e2966cd5-d560-428e-b668-e59e7afd642c,2025-08-20 14:46:16.830945+00:00
129,54b05d02-2769-4d09-a666-f1d60212aa7d,c96d91d7-7467-46f0-a70e-a2e170e8cd58,2025-08-20 14:46:20.991343+00:00
130,38d52f51-3b98-4368-9273-93ad0400654d,3ed589b9-4d20-4ab1-9999-96e748c115ce,2025-08-20 14:46:21.040925+00:00
131,47a44e06-aead-43a4-bf8e-9b8c04db5c9b,a7640665-6834-400c-8840-21aef9f5ce43,2025-08-20 14:46:21.105760+00:00
132,47a44e06-aead-43a4-bf8e-9b8c04db5c9b,9964fb6d-e01e-4e56-a614-f5a399d47371,2025-08-20 14:46:21.155378+00:00
133,47a44e06-aead-43a4-bf8e-9b8c04db5c9b,999a3e16-ffe6-40c3-b5cb-9ded8ce43385,2025-08-20 14:46:21.204353+00:00
134,18f56d23-497b-4c0a-9016-2bbd78cea402,92e25df9-f46a-4fa7-84a8-17b63fd9ae39,2025-08-20 14:46:24.277341+00:00
135,18f56d23-497b-4c0a-9016-2bbd78cea402,f0e92dc9-6588-4b4c-a492-ed0444905afe,2025-08-20 14:46:24.327819+00:00
136,ac2797eb-0573-4b75-97bb-0a4d95a629a1,47a44e06-aead-43a4-bf8e-9b8c04db5c9b,2025-08-20 14:46:25.307172+00:00
137,ac2797eb-0573-4b75-97bb-0a4d95a629a1,fa9330ee-ef56-4abe-a3c2-2fd9ae606b65,2025-08-20 14:46:25.355303+00:00
138,a7640665-6834-400c-8840-21aef9f5ce43,9964fb6d-e01e-4e56-a614-f5a399d47371,2025-08-20 14:46:26.270861+00:00
139,a7640665-6834-400c-8840-21aef9f5ce43,47a44e06-aead-43a4-bf8e-9b8c04db5c9b,2025-08-20 14:46:26.317863+00:00
140,f61fe8e8-98ca-44cb-bf81-eb2d619eeba2,5c03cad4-67bd-4096-96ff-465e474afbcb,2025-08-20 14:46:29.107129+00:00
141,f61fe8e8-98ca-44cb-bf81-eb2d619eeba2,73699faf-211b-401b-a742-1888fa759288,2025-08-20 14:46:29.151598+00:00
142,999a3e16-ffe6-40c3-b5cb-9ded8ce43385,fa9330ee-ef56-4abe-a3c2-2fd9ae606b65,2025-08-20 14:46:30.840961+00:00
143,999a3e16-ffe6-40c3-b5cb-9ded8ce43385,ac2797eb-0573-4b75-97bb-0a4d95a629a1,2025-08-20 14:46:30.886932+00:00
144,e553f0c3-6b39-451f-8002-4037c6df0dbf,ad3f2c2a-737f-4a0d-8fed-abe349c2bea9,2025-08-20 14:46:32.764035+00:00
145,0393d7a2-c522-4e28-96c7-81bc8ca16684,f0706da9-580a-487e-85ae-0a0182fa1f11,2025-08-20 14:46:32.985446+00:00
146,32a4f67d-2ac0-42ba-af9a-509699c2ee85,bd3dafc5-c1ec-49e7-86b8-9fa6d0176267,2025-08-20 14:46:33.273567+00:00
147,3ac4dac1-1e30-47f9-88a1-06159ce9b1eb,eace0a2a-baf9-4fe8-bb72-2f6abbb3a5a7,2025-08-20 14:46:33.979057+00:00
148,9964fb6d-e01e-4e56-a614-f5a399d47371,47a44e06-aead-43a4-bf8e-9b8c04db5c9b,2025-08-20 14:46:34.765114+00:00
149,9964fb6d-e01e-4e56-a614-f5a399d47371,fa9330ee-ef56-4abe-a3c2-2fd9ae606b65,2025-08-20 14:46:34.812020+00:00
150,9964fb6d-e01e-4e56-a614-f5a399d47371,999a3e16-ffe6-40c3-b5cb-9ded8ce43385,2025-08-20 14:46:34.859417+00:00
151,9964fb6d-e01e-4e56-a614-f5a399d47371,ac2797eb-0573-4b75-97bb-0a4d95a629a1,2025-08-20 14:46:34.905343+00:00
152,c96d91d7-7467-46f0-a70e-a2e170e8cd58,ad3f2c2a-737f-4a0d-8fed-abe349c2bea9,2025-08-20 14:46:35.723695+00:00
153,c96d91d7-7467-46f0-a70e-a2e170e8cd58,e553f0c3-6b39-451f-8002-4037c6df0dbf,2025-08-20 14:46:35.768762+00:00
154,c96d91d7-7467-46f0-a70e-a2e170e8cd58,d549544b-5a50-454c-8316-d6a15b75f46e,2025-08-20 14:46:35.815119+00:00
155,59cf03c0-a111-4014-a007-9e3cad1a6a56,b5823af0-1ea7-46e5-b537-23691090e603,2025-08-20 14:46:37.184619+00:00
156,f77cf15f-7e97-41e5-aba9-50e4623effe7,b9132dcf-228b-4e59-9c21-cd5c7fec09a5,2025-08-20 14:46:38.005369+00:00
157,eace0a2a-baf9-4fe8-bb72-2f6abbb3a5a7,f0706da9-580a-487e-85ae-0a0182fa1f11,2025-08-20 14:46:38.762018+00:00
158,e2966cd5-d560-428e-b668-e59e7afd642c,bd3dafc5-c1ec-49e7-86b8-9fa6d0176267,2025-08-20 14:46:38.911036+00:00
159,fa9330ee-ef56-4abe-a3c2-2fd9ae606b65,92e25df9-f46a-4fa7-84a8-17b63fd9ae39,2025-08-20 14:46:39.137838+00:00
160,fa9330ee-ef56-4abe-a3c2-2fd9ae606b65,cd80836c-282f-466b-b76d-bae142c39a8a,2025-08-20 14:46:39.185677+00:00
161,ad3f2c2a-737f-4a0d-8fed-abe349c2bea9,b9b1e446-9a37-4bcc-8a33-1566a80cfb4c,2025-08-20 14:46:39.888700+00:00
162,0b22d42e-928b-4e23-9337-72da5fa3fffc,31b4f913-d29c-49ac-be06-0c6fdf7dd1c2,2025-08-20 14:46:43.051231+00:00
163,0294ac56-2e96-4883-be95-280235ac60da,59cf03c0-a111-4014-a007-9e3cad1a6a56,2025-08-20 14:46:46.256678+00:00
164,f0706da9-580a-487e-85ae-0a0182fa1f11,b5823af0-1ea7-46e5-b537-23691090e603,2025-08-20 14:46:48.066298+00:00
165,f0706da9-580a-487e-85ae-0a0182fa1f11,eace0a2a-baf9-4fe8-bb72-2f6abbb3a5a7,2025-08-20 14:46:48.109288+00:00
166,31b4f913-d29c-49ac-be06-0c6fdf7dd1c2,9ff9f884-90bd-4ce8-ac99-be658cd8cdd3,2025-08-20 14:46:48.159270+00:00
167,31b4f913-d29c-49ac-be06-0c6fdf7dd1c2,18f56d23-497b-4c0a-9016-2bbd78cea402,2025-08-20 14:46:48.209576+00:00
168,92e25df9-f46a-4fa7-84a8-17b63fd9ae39,d1ac7674-a809-41d1-9edf-c0092b80b3a8,2025-08-20 14:46:48.324567+00:00
169,ac2797eb-0573-4b75-97bb-0a4d95a629a1,cd80836c-282f-466b-b76d-bae142c39a8a,2025-08-20 14:46:48.390780+00:00
170,ac2797eb-0573-4b75-97bb-0a4d95a629a1,d1ac7674-a809-41d1-9edf-c0092b80b3a8,2025-08-20 14:46:48.439824+00:00
171,35f25ebe-c1f8-468f-b4b3-29f565a48f63,9ff9f884-90bd-4ce8-ac99-be658cd8cdd3,2025-08-20 14:46:48.982632+00:00
172,b5823af0-1ea7-46e5-b537-23691090e603,cc0089ee-c4f1-4029-8e57-50e3700eaa74,2025-08-20 14:46:49.300373+00:00
173,b5823af0-1ea7-46e5-b537-23691090e603,eace0a2a-baf9-4fe8-bb72-2f6abbb3a5a7,2025-08-20 14:46:49.352908+00:00
174,5c03cad4-67bd-4096-96ff-465e474afbcb,ef92e47b-c637-4e77-97c2-93886f7d5569,2025-08-20 14:46:50.804593+00:00
175,d549544b-5a50-454c-8316-d6a15b75f46e,f3cc80f6-a5c0-487e-ab4b-cffee0842b0f,2025-08-20 14:46:52.109735+00:00
176,d549544b-5a50-454c-8316-d6a15b75f46e,e553f0c3-6b39-451f-8002-4037c6df0dbf,2025-08-20 14:46:52.154409+00:00
177,0969e43b-7f13-48b3-8c81-4563544bc03a,cc0089ee-c4f1-4029-8e57-50e3700eaa74,2025-08-20 14:46:52.204673+00:00
178,9ff9f884-90bd-4ce8-ac99-be658cd8cdd3,f77cf15f-7e97-41e5-aba9-50e4623effe7,2025-08-20 14:46:53.737664+00:00
179,e553f0c3-6b39-451f-8002-4037c6df0dbf,f3cc80f6-a5c0-487e-ab4b-cffee0842b0f,2025-08-20 14:46:53.789938+00:00
180,0393d7a2-c522-4e28-96c7-81bc8ca16684,b6a459ac-471b-46fc-a28f-9dd24e9a9df9,2025-08-20 14:46:54.050792+00:00
